,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2015-02-02,4.855,68.495,4.85,81.05,2.893333333333333,2.93,70.6,15065.0,1360.0,7.468333333333333,38.833333333333336,1.6785714285714286,1128.0,672.0,1800.0,2016.0,32280.0
2015-02-03,4.35,70.5,5.565,80.1,2.9208333333333334,2.96,69.14,14977.333333333334,1332.0,7.488333333333334,38.833333333333336,1.5806451612903225,1176.0,744.0,1920.0,2160.0,32304.0
2015-02-04,4.48,73.205,5.645,81.05,2.9483333333333337,2.87,69.56,14889.666666666666,1304.0,7.491666666666667,38.66666666666666,1.2580645161290325,936.0,744.0,1680.0,1992.0,33384.0
2015-02-05,4.013333333333334,75.91,5.545,82.0,2.9483333333333333,2.92,69.6,14802.0,1276.0,7.496666666666667,38.66666666666666,0.967741935483871,720.0,744.0,1464.0,1776.0,42120.0
2015-02-06,4.340000000000001,76.64,5.465,82.25,2.9483333333333333,2.96,69.53,14714.333333333332,1248.0,7.491666666666666,38.5,0.8484848484848485,672.0,792.0,1464.0,1776.0,39336.0
2015-02-07,3.883333333333333,77.36999999999999,6.13,82.685,2.948333333333333,2.98,69.37,14626.666666666666,1220.0,7.498333333333332,38.66666666666666,1.4090909090909092,744.0,528.0,1272.0,1464.0,34272.0
2015-02-08,2.38,78.1,5.82,83.12,2.943333333333333,2.93,70.05,14228.333333333332,1190.0,7.506666666666668,39.66666666666666,1.3076923076923077,816.0,624.0,1440.0,1632.0,34512.0
2015-02-09,4.79,77.85499999999999,5.359999999999999,82.67500000000001,2.938333333333333,2.93,69.27,13830.0,1160.0,7.505,38.833333333333336,1.5517241379310345,1080.0,696.0,1776.0,2016.0,31440.0
2015-02-10,3.89,77.61,5.5,82.23,2.9341666666666666,2.905,69.06,13980.0,1112.0,7.5133333333333345,38.833333333333336,1.7307692307692308,1080.0,624.0,1704.0,1944.0,38304.0
2015-02-11,4.71,74.195,5.465,81.67,2.93,2.87,70.09,14130.0,1064.0,7.518333333333333,38.833333333333336,1.4615384615384617,912.0,624.0,1536.0,1800.0,38016.0
2015-02-12,4.92,70.78,5.91,81.11,2.9544444444444444,2.85,69.73,14280.0,1016.0,7.516666666666666,38.66666666666666,1.3548387096774193,1008.0,744.0,1752.0,2040.0,38376.0
2015-02-13,4.38,73.13333333333334,5.86,78.91,2.978888888888889,2.97,68.53,14430.0,968.0,7.518333333333333,38.66666666666666,0.8205128205128205,768.0,936.0,1704.0,2328.0,40632.0
2015-02-14,3.81,75.48666666666666,5.985,80.1,3.0033333333333334,2.95,70.37,14580.0,920.0,7.53,38.66666666666666,0.9743589743589745,912.0,936.0,1848.0,2376.0,38160.0
2015-02-15,3.76,77.84,5.78,81.29,2.9975,2.935,70.15,14667.916666666666,935.0,7.551666666666667,38.66666666666666,0.775,744.0,960.0,1704.0,2256.0,45360.0
2015-02-16,6.39,77.655,5.495,81.325,2.9916666666666667,2.925,69.7,14755.833333333332,950.0,7.565,38.5,0.6190476190476191,624.0,1008.0,1632.0,2160.0,45288.0
2015-02-17,4.0,77.47,5.245,81.36,3.0300000000000002,2.975,69.59,14843.75,965.0,7.551666666666667,38.66666666666666,0.5348837209302325,552.0,1032.0,1584.0,2112.0,38688.0
2015-02-18,5.2,76.564,4.87,81.17,3.0683333333333334,3.06,68.4,14931.666666666666,980.0,7.53,38.66666666666666,0.7878787878787878,624.0,792.0,1416.0,1800.0,38592.0
2015-02-19,5.63,75.658,5.05,80.98,3.056111111111111,2.92,68.11,15063.333333333332,933.3333333333334,7.52,38.66666666666666,0.8461538461538461,528.0,624.0,1152.0,1368.0,38112.0
2015-02-20,4.95,74.752,5.109999999999999,80.79,3.043888888888889,2.96,69.02,15195.0,886.6666666666666,7.511666666666667,38.5,0.65625,504.0,768.0,1272.0,1584.0,44232.0
2015-02-21,5.61,73.846,5.35,80.88,3.0316666666666667,2.98,68.97,15326.666666666666,840.0,7.511666666666666,38.5,0.7575757575757576,600.0,792.0,1392.0,1728.0,38448.0
2015-02-22,4.32,72.94,4.54,80.97,3.04,2.97,68.56,15078.333333333332,870.0,7.493333333333332,37.5,1.1891891891891893,1056.0,888.0,1944.0,2472.0,49512.0
2015-02-23,4.92,75.06,5.0,77.64,3.0483333333333333,3.02,69.67,14830.0,900.0,7.481666666666666,37.333333333333336,1.03125,792.0,768.0,1560.0,1920.0,49368.0
2015-02-24,4.66,77.18,4.82,74.31,3.058333333333333,3.025,68.98,14720.666666666666,952.0,7.478333333333333,37.66666666666666,1.0571428571428572,888.0,840.0,1728.0,2208.0,47808.0
2015-02-25,3.56,77.625,5.01,77.535,3.0683333333333334,3.05,70.0,14611.333333333334,1004.0,7.478333333333334,37.66666666666666,1.1666666666666667,1008.0,864.0,1872.0,2280.0,46944.0
2015-02-26,3.83,78.07,5.94,80.76,3.0644444444444447,3.16,69.71,14502.0,1056.0,7.478333333333333,38.0,1.1428571428571428,960.0,840.0,1800.0,2160.0,49752.0
2015-02-27,4.05,66.19,5.699999999999999,81.1,3.0605555555555557,3.055,69.5,14392.666666666668,1108.0,7.48,38.16666666666666,0.9444444444444444,816.0,864.0,1680.0,2040.0,40992.0
2015-02-28,4.76,67.215,4.69,80.125,3.056666666666667,3.035,69.45,14283.333333333334,1160.0,7.475,38.333333333333336,0.945945945945946,840.0,888.0,1728.0,2160.0,36984.0
2015-03-01,4.75,68.24,5.5,79.15,3.086666666666667,3.045,68.76,14595.0,1100.0,7.465833333333333,38.208333333333336,0.972972972972973,864.0,888.0,1752.0,2136.0,38544.0
2015-03-02,4.1,72.64,5.880000000000001,79.325,3.1166666666666667,3.055,68.84,14906.666666666666,1040.0,7.456666666666667,38.083333333333336,1.121212121212121,888.0,792.0,1680.0,2040.0,37680.0
2015-03-03,4.45,77.04,5.92,79.5,3.1008333333333336,3.16,69.16,14899.333333333332,1056.0,7.425,37.975,1.2285714285714286,1032.0,840.0,1872.0,2256.0,48144.0
2015-03-04,3.77,76.07,5.59,79.675,3.0850000000000004,3.08,69.03,14892.0,1072.0,7.393333333333333,37.86666666666667,1.25,1080.0,864.0,1944.0,2304.0,51240.0
2015-03-05,4.17,75.1,5.775,79.85,3.088333333333334,3.04,68.76,14884.666666666666,1088.0,7.375,37.96111111111111,1.1875,912.0,768.0,1680.0,2016.0,46776.0
2015-03-06,3.99,74.78333333333333,5.875,79.94,3.091666666666667,3.01,68.09,14877.333333333334,1104.0,7.3566666666666665,38.05555555555556,1.25,1080.0,864.0,1944.0,2376.0,59616.0
2015-03-07,4.08,74.46666666666667,5.640000000000001,80.22,3.095,3.06,68.98,14870.0,1120.0,7.338333333333334,38.15,1.3333333333333333,1152.0,864.0,2016.0,2448.0,47616.0
2015-03-08,3.57,74.15,5.92,80.72,3.076666666666667,3.07,69.14,14586.666666666668,1160.0,7.362500000000001,38.15833333333333,1.2727272727272727,1008.0,792.0,1800.0,2040.0,37752.0
2015-03-09,3.81,75.29,6.065,80.4,3.0583333333333336,3.09,69.04,14303.333333333334,1200.0,7.386666666666667,38.16666666666666,1.5666666666666669,1128.0,720.0,1848.0,2184.0,42504.0
2015-03-10,4.035,75.875,6.077500000000001,79.45500000000001,3.069166666666667,3.065,68.795,14518.666666666668,1160.0,7.3916666666666675,38.55833333333333,1.6871794871794874,1128.0,672.0,1800.0,2112.0,46596.0
2015-03-11,4.26,76.46000000000001,6.09,78.51,3.08,3.04,68.55,14734.0,1120.0,7.396666666666667,38.95,1.807692307692308,1128.0,624.0,1752.0,2040.0,50688.0
2015-03-12,4.77,76.49,6.050000000000001,79.84,3.0794444444444444,3.06,68.3,14949.333333333334,1080.0,7.426111111111111,38.794444444444444,1.9615384615384612,1224.0,624.0,1848.0,2160.0,45120.0
2015-03-13,4.615,76.52,6.185,80.03,3.078888888888889,3.09,68.73,15164.666666666666,1040.0,7.455555555555556,38.638888888888886,1.68,1008.0,600.0,1608.0,1896.0,39912.0
2015-03-14,5.405,78.35499999999999,6.275,79.88,3.078333333333333,3.05,68.69,15380.0,1000.0,7.484999999999999,38.48333333333333,2.421052631578948,1104.0,456.0,1560.0,1752.0,35808.0
2015-03-15,4.285,80.19,6.04,79.73,3.0791666666666666,3.06,68.13,15261.666666666668,1020.0,7.493333333333332,38.45833333333333,1.8461538461538465,1152.0,624.0,1776.0,2016.0,36576.0
2015-03-16,4.335000000000001,76.0,6.015000000000001,79.78999999999999,3.08,3.02,68.46,15143.333333333334,1040.0,7.501666666666666,38.43333333333333,1.8846153846153848,1176.0,624.0,1800.0,2184.0,44592.0
2015-03-17,4.3740000000000006,76.02733333333333,5.902,79.61399999999999,3.073,3.022,68.268,15081.0,1020.0,7.476666666666666,38.449999999999996,1.8461538461538463,1152.0,624.0,1776.0,2155.2,42772.8
2015-03-18,4.413,76.05466666666666,5.789000000000001,79.43799999999999,3.066,3.024,68.076,15018.666666666666,1000.0,7.451666666666666,38.46666666666667,1.8076923076923077,1128.0,624.0,1752.0,2126.4,40953.6
2015-03-19,4.452,76.08200000000001,5.676,79.262,3.059,3.026,67.884,14956.333333333334,980.0,7.426666666666666,38.483333333333334,1.7692307692307694,1104.0,624.0,1728.0,2097.6,39134.4
2015-03-20,4.491,76.10933333333334,5.563000000000001,79.086,3.052,3.028,67.692,14894.0,960.0,7.401666666666666,38.50000000000001,1.7307692307692308,1080.0,624.0,1704.0,2068.8,37315.2
2015-03-21,4.529999999999999,76.13666666666667,5.45,78.91,3.045,3.03,67.5,14831.666666666666,940.0,7.376666666666666,38.51666666666667,1.6923076923076923,1056.0,624.0,1680.0,2040.0,35496.0
2015-03-22,3.155,77.09,5.76,79.15,3.04,3.05,67.51,14840.555555555555,936.6666666666666,7.418333333333333,38.06666666666667,1.9642857142857144,1320.0,672.0,1992.0,2352.0,39840.0
2015-03-23,4.55,78.1025,5.465,80.38,3.035,3.02,67.74,14849.444444444443,933.3333333333334,7.460000000000001,37.61666666666667,2.032258064516129,1512.0,744.0,2256.0,2760.0,59256.0
2015-03-24,4.35,79.11500000000001,5.795,81.61,3.006666666666667,2.98,67.37,14858.333333333332,930.0,7.455833333333333,37.55833333333333,2.0689655172413794,1440.0,696.0,2136.0,2592.0,46368.0
2015-03-25,3.3600000000000003,80.1275,5.755,81.66,2.978333333333333,2.96,68.19,14867.222222222223,926.6666666666666,7.451666666666665,37.49999999999999,1.5517241379310345,1080.0,696.0,1776.0,2232.0,41616.0
2015-03-26,3.555,81.14,5.455,81.24,2.9699999999999998,2.93,67.68,14876.111111111111,923.3333333333334,7.414999999999999,37.516666666666666,1.4193548387096775,1056.0,744.0,1800.0,2184.0,54960.0
2015-03-27,1.83,80.425,5.744999999999999,81.66,2.9616666666666664,2.94,67.96,14885.0,920.0,7.378333333333333,37.53333333333333,1.5172413793103448,1056.0,696.0,1752.0,2184.0,48360.0
2015-03-28,3.885,79.71,5.62,81.47,2.9394444444444443,2.93,67.27,15014.375,932.5,7.3999999999999995,37.65,1.5714285714285714,1056.0,672.0,1728.0,2088.0,37608.0
2015-03-29,3.105,80.99,5.945,81.87,2.917222222222222,2.87,67.21,15143.75,945.0,7.421666666666665,37.766666666666666,1.75,1008.0,576.0,1584.0,1872.0,33336.0
2015-03-30,3.55,61.625,5.92,82.51,2.895,2.9,67.41,15273.125,957.5,7.443333333333332,37.88333333333333,1.5172413793103448,1056.0,696.0,1752.0,2184.0,39648.0
2015-03-31,3.4499999999999997,65.49666666666667,5.94,81.22,2.946851851851852,2.9366666666666665,67.00999999999999,15402.5,970.0,7.445185185185184,38.487037037037034,1.528735632183908,1064.0,696.0,1760.0,2152.0,38400.0
2015-04-01,3.35,69.36833333333333,5.96,79.93,2.998703703703704,2.973333333333333,66.61,15531.875,982.5,7.4470370370370365,39.09074074074074,1.5402298850574712,1072.0,696.0,1768.0,2120.0,37152.0
2015-04-02,3.25,73.24,5.98,78.64,3.050555555555556,3.01,66.21,15661.25,995.0,7.448888888888889,39.69444444444444,1.5517241379310345,1080.0,696.0,1776.0,2088.0,35904.0
2015-04-03,2.88,73.89333333333333,5.58,80.52,3.0194444444444444,2.98,66.57,15790.625,1007.5,7.4094444444444445,38.88888888888889,1.72,1032.0,600.0,1632.0,2040.0,38256.0
2015-04-04,1.135,74.54666666666667,5.73,80.50999999999999,2.9883333333333333,3.04,66.07,15920.0,1020.0,7.37,38.083333333333336,1.8695652173913044,1032.0,552.0,1584.0,1920.0,31992.0
2015-04-05,5.085,75.2,6.199999999999999,80.5,2.9958333333333336,2.95,65.7,16357.5,1050.0,7.395833333333334,38.125,2.3157894736842106,1056.0,456.0,1512.0,1800.0,30216.0
2015-04-06,3.92,76.13000000000001,6.145,80.69,3.0033333333333334,2.97,65.87,16795.0,1080.0,7.421666666666668,38.16666666666667,2.388888888888889,1032.0,432.0,1464.0,1776.0,31968.0
2015-04-07,3.74,77.06,6.145,80.88,2.9675,3.04,65.54,16742.0,1072.0,7.403333333333334,38.608333333333334,2.0,1056.0,528.0,1584.0,1920.0,31344.0
2015-04-08,4.529999999999999,77.22,6.17,81.275,2.931666666666666,3.005,65.95500000000001,16689.0,1064.0,7.385000000000001,39.05,2.933333333333333,1056.0,360.0,1416.0,1560.0,28704.0
2015-04-09,3.845,77.38,5.66,81.67,2.9249999999999994,2.97,66.37,16636.0,1056.0,7.456111111111111,38.916666666666664,2.095238095238096,1056.0,504.0,1560.0,1896.0,30384.0
2015-04-10,3.925,73.07,5.68,81.97,2.918333333333333,2.95,66.51,16583.0,1048.0,7.527222222222222,38.78333333333333,1.68,1008.0,600.0,1608.0,1944.0,30000.0
2015-04-11,4.4,68.76,5.71,80.92,2.911666666666666,2.97,67.17,16530.0,1040.0,7.598333333333333,38.65,1.1290322580645162,840.0,744.0,1584.0,2016.0,30768.0
2015-04-12,5.95,64.45,5.02,79.87,2.9299999999999997,3.26,67.04,16134.166666666668,1030.0,7.539999999999999,38.61666666666667,1.1891891891891893,1056.0,888.0,1944.0,2040.0,35784.0
2015-04-13,5.3875,68.66499999999999,5.21,80.155,2.9479166666666665,3.13,66.935,15818.25,1043.0,7.48875,38.57083333333333,1.1945945945945946,960.0,804.0,1764.0,1896.0,38748.0
2015-04-14,4.825,72.88,5.4,80.44,2.9658333333333333,3.0,66.83,15502.333333333334,1056.0,7.437499999999999,38.525,1.2,864.0,720.0,1584.0,1752.0,41712.0
2015-04-15,4.890000000000001,73.08500000000001,5.67,80.845,2.983333333333333,3.02,66.86,15266.333333333334,1092.0,7.393333333333333,38.46666666666666,1.1282051282051282,1056.0,936.0,1992.0,2160.0,38304.0
2015-04-16,4.4350000000000005,73.29,5.425,81.25,2.9916666666666663,3.04,65.81,15030.333333333334,1128.0,7.408333333333332,38.699999999999996,1.048780487804878,1032.0,984.0,2016.0,2136.0,33720.0
2015-04-17,4.105,74.34333333333333,5.12,81.89,3.0,3.0,65.89,14794.333333333334,1164.0,7.423333333333333,38.93333333333332,1.2058823529411764,984.0,816.0,1800.0,1920.0,32064.0
2015-04-18,4.355,75.39666666666668,5.505,82.5,3.0083333333333333,2.96,65.97,14558.333333333334,1200.0,7.438333333333333,39.16666666666666,1.0476190476190477,1056.0,1008.0,2064.0,2136.0,32832.0
2015-04-19,4.05,76.45,5.265,82.57,2.9891666666666667,2.95,66.66,14447.5,1200.0,7.384166666666666,39.11666666666666,1.4193548387096775,1056.0,744.0,1800.0,1896.0,29064.0
2015-04-20,4.245,76.63,5.220000000000001,83.05,2.97,3.06,65.88,14336.666666666666,1200.0,7.330000000000001,39.06666666666666,1.76,1056.0,600.0,1656.0,1824.0,31224.0
2015-04-21,4.154999999999999,76.81,5.359999999999999,81.75,2.9675000000000002,2.99,67.14,14349.666666666666,1200.0,7.320833333333335,38.949999999999996,1.4666666666666666,1056.0,720.0,1776.0,1824.0,29712.0
2015-04-22,3.99,77.64,5.869999999999999,83.71,2.965,3.0,67.49,14362.666666666666,1200.0,7.311666666666667,38.833333333333336,1.4333333333333331,1032.0,720.0,1752.0,1944.0,26376.0
2015-04-23,3.825,78.47,5.08,82.89,2.9699999999999998,2.97,66.09,14375.666666666666,1200.0,7.361111111111112,38.72777777777778,1.0731707317073171,1056.0,984.0,2040.0,2352.0,26448.0
2015-04-24,3.665,77.74333333333334,4.23,82.72,2.975,2.95,66.99,14388.666666666666,1200.0,7.410555555555556,38.62222222222223,0.88,1056.0,1200.0,2256.0,2592.0,28824.0
2015-04-25,3.27,77.01666666666667,4.824999999999999,82.86500000000001,2.98,3.02,68.2,14401.666666666666,1200.0,7.46,38.51666666666667,0.7735849056603774,984.0,1272.0,2256.0,2592.0,35808.0
2015-04-26,3.23,76.29,5.395,83.01,2.9850000000000003,3.035,67.83,13370.833333333332,1140.0,7.380833333333333,38.63333333333334,1.0,792.0,792.0,1584.0,2088.0,35472.0
2015-04-27,3.8,76.31,5.574999999999999,82.85,2.99,3.075,68.02,12340.0,1080.0,7.301666666666667,38.75,1.5172413793103448,1056.0,696.0,1752.0,2184.0,48360.0
2015-04-28,2.97,76.33,5.99,82.69,2.980833333333334,3.05,68.69,12735.952380952382,1028.5714285714287,7.289166666666667,38.791666666666664,1.2307692307692308,768.0,624.0,1392.0,1704.0,27360.0
2015-04-29,4.04,76.03,5.13,82.7,2.971666666666667,3.07,68.42,13131.904761904761,977.1428571428571,7.276666666666666,38.833333333333336,1.216346153846154,816.0,672.0,1488.0,1768.0,27840.0
2015-04-30,3.98,75.73,5.49,82.31,2.9666666666666672,3.01,68.24,13527.857142857143,925.7142857142858,7.2877777777777775,38.83888888888889,1.2019230769230769,864.0,720.0,1584.0,1832.0,26640.0
2015-05-01,3.83,75.54333333333334,5.465,82.07,2.961666666666667,2.99,68.85,13923.809523809523,874.2857142857143,7.2988888888888885,38.84444444444445,1.1875,912.0,768.0,1680.0,1896.0,28080.0
2015-05-02,3.8,75.35666666666667,5.289999999999999,81.67,2.956666666666667,3.0,68.7,14319.761904761905,822.8571428571429,7.31,38.85,0.75,864.0,1152.0,2016.0,1752.0,28128.0
2015-05-03,4.529999999999999,75.17,5.815,81.58,2.9658333333333333,3.005,68.71,14715.714285714286,771.4285714285714,7.450833333333333,38.81666666666666,0.925,888.0,960.0,1848.0,1800.0,28848.0
2015-05-04,4.2124999999999995,74.705,5.375,81.21000000000001,2.96375,3.0324999999999998,68.365,14864.940476190477,725.7142857142858,7.430416666666666,38.824999999999996,0.7839285714285715,876.0,1152.0,2028.0,1824.0,28788.0
2015-05-05,3.895,74.24,4.9350000000000005,80.84,2.9616666666666664,3.06,68.02,15014.166666666666,680.0,7.409999999999999,38.83333333333333,0.6428571428571429,864.0,1344.0,2208.0,1848.0,28728.0
2015-05-06,4.025,69.83,5.470000000000001,81.385,2.948333333333333,3.04,68.68,14916.666666666666,640.0,7.228333333333333,38.883333333333326,0.6792452830188679,864.0,1272.0,2136.0,1848.0,27816.0
2015-05-07,5.035,65.42,5.84,81.93,2.979444444444444,3.095,68.98,14937.777777777777,740.0,7.2605555555555545,38.83888888888888,0.7291666666666666,840.0,1152.0,1992.0,1752.0,29616.0
2015-05-08,4.52,66.33333333333333,5.535,79.64,3.0105555555555554,3.11,68.84,14958.888888888889,840.0,7.292777777777777,38.794444444444444,0.8666666666666667,936.0,1080.0,2016.0,1920.0,29256.0
2015-05-09,5.199999999999999,67.24666666666667,5.17,79.16,3.0416666666666665,3.095,68.79,14980.0,940.0,7.324999999999999,38.75,0.8636363636363636,912.0,1056.0,1968.0,1872.0,28296.0
2015-05-10,5.32,68.16,5.44,79.36,3.0691666666666664,3.155,68.03,15060.416666666666,980.0,7.3341666666666665,38.86666666666667,1.051282051282051,984.0,936.0,1920.0,2016.0,32136.0
2015-05-11,4.574999999999999,70.41499999999999,5.515000000000001,79.8,3.0966666666666662,3.045,68.43,15140.833333333332,1020.0,7.343333333333334,38.98333333333333,0.8,1056.0,1320.0,2376.0,2016.0,32064.0
2015-05-12,3.55,72.67,5.609999999999999,79.78,3.0949999999999998,3.065,67.97,15221.25,1060.0,7.395833333333334,39.03333333333333,1.5714285714285714,1056.0,672.0,1728.0,2088.0,31200.0
2015-05-13,4.005,74.28,5.525,79.82,3.0933333333333337,3.095,67.47,15301.666666666666,1100.0,7.448333333333333,39.083333333333336,1.4193548387096775,1056.0,744.0,1800.0,2064.0,29928.0
2015-05-14,4.0200000000000005,75.89,5.36,79.365,3.087777777777778,3.0700000000000003,68.65,15217.333333333332,1104.0,7.470555555555555,39.06111111111111,1.7083333333333333,984.0,576.0,1560.0,1824.0,27360.0
2015-05-15,4.075,75.45666666666666,5.645,78.91,3.082222222222222,3.13,66.74,15133.0,1108.0,7.492777777777778,39.038888888888884,1.135135135135135,1008.0,888.0,1896.0,1800.0,28464.0
2015-05-16,4.24,75.02333333333334,5.575,80.2,3.0766666666666667,3.18,67.58,15048.666666666666,1112.0,7.515000000000001,39.01666666666666,1.1388888888888888,984.0,864.0,1848.0,1752.0,30936.0
2015-05-17,4.21,74.59,6.46,79.96,3.103333333333333,3.145,67.91,14964.333333333334,1116.0,7.505833333333333,39.141666666666666,1.162162162162162,1032.0,888.0,1920.0,1896.0,30936.0
2015-05-18,3.205,75.075,6.289999999999999,80.54,3.1299999999999994,3.2350000000000003,67.06,14880.0,1120.0,7.496666666666666,39.26666666666667,1.0,1008.0,1008.0,2016.0,1896.0,29880.0
2015-05-19,4.1850000000000005,75.56,6.045,79.55,3.121666666666666,3.185,67.61,13987.5,1130.0,7.446666666666665,39.13333333333333,0.95,912.0,960.0,1872.0,1800.0,28896.0
2015-05-20,3.83,75.13499999999999,6.54,80.12,3.1133333333333333,3.205,67.96,13095.0,1140.0,7.396666666666666,38.99999999999999,0.9487179487179488,888.0,936.0,1824.0,1800.0,28704.0
2015-05-21,4.31,74.71,6.015,79.77,3.118888888888889,3.16,67.42,13876.111111111111,1093.3333333333333,7.432222222222221,38.98333333333333,0.6666666666666666,864.0,1296.0,2160.0,1704.0,27816.0
2015-05-22,4.755,70.61333333333333,5.915,79.72999999999999,3.1244444444444444,3.18,67.72,14657.222222222223,1046.6666666666665,7.467777777777778,38.96666666666667,0.6317204301075269,876.0,1392.0,2268.0,1776.0,28140.0
2015-05-23,5.2,66.51666666666667,5.815,79.69,3.1300000000000003,3.2,68.02,15438.333333333334,1000.0,7.503333333333334,38.95,0.5967741935483871,888.0,1488.0,2376.0,1848.0,28464.0
2015-05-24,5.15,62.42,5.4350000000000005,79.29,3.1908333333333334,3.25,67.88,15484.166666666666,1020.0,7.504166666666666,39.016666666666666,1.0555555555555556,912.0,864.0,1776.0,1776.0,28224.0
2015-05-25,6.275,64.62,5.83,80.0,3.2516666666666665,3.25,67.33,15530.0,1040.0,7.504999999999999,39.083333333333336,1.1176470588235294,912.0,816.0,1728.0,1824.0,28632.0
2015-05-26,4.775,66.82,5.4,78.68,3.2091666666666665,3.225,66.95,15374.0,1020.0,7.422499999999999,39.12499999999999,0.8372093023255814,864.0,1032.0,1896.0,1848.0,26904.0
2015-05-27,4.6975,69.205,5.255,79.065,3.18375,3.2,67.025,15218.0,1000.0,7.389861111111111,39.15138888888889,0.9614617940199335,888.0,936.0,1824.0,1800.0,27096.0
2015-05-28,4.62,71.59,5.109999999999999,79.45,3.158333333333333,3.175,67.1,15062.0,980.0,7.357222222222222,39.17777777777778,1.0857142857142856,912.0,840.0,1752.0,1752.0,27288.0
2015-05-29,3.885,72.20333333333333,5.494999999999999,79.56,3.1500000000000004,3.215,67.08,14906.0,960.0,7.3744444444444435,39.18888888888889,1.28125,984.0,768.0,1752.0,1728.0,26136.0
2015-05-30,3.795,72.81666666666668,5.615,80.0,3.141666666666667,3.205,66.58,14750.0,940.0,7.391666666666666,39.20000000000001,1.40625,1080.0,768.0,1848.0,1776.0,26520.0
